alpha,G,S,N,file,rl_shifters,rl_time_s
0.8,6,9,48,benchmark/dup_dataset/alpha=0.8/6-9-48/08787.txt,36,0.232726
0.8,6,9,48,benchmark/dup_dataset/alpha=0.8/6-9-48/08788.txt,41,0.246369
0.8,6,9,48,benchmark/dup_dataset/alpha=0.8/6-9-48/08789.txt,61,0.348238
0.8,6,9,48,benchmark/dup_dataset/alpha=0.8/6-9-48/08790.txt,50,0.283716
0.8,6,9,48,benchmark/dup_dataset/alpha=0.8/6-9-48/08791.txt,41,0.25354
0.8,6,9,48,benchmark/dup_dataset/alpha=0.8/6-9-48/08792.txt,63,0.378819
0.8,6,9,48,benchmark/dup_dataset/alpha=0.8/6-9-48/08793.txt,48,0.294842
0.8,6,9,48,benchmark/dup_dataset/alpha=0.8/6-9-48/08794.txt,47,0.282354
0.8,6,9,48,benchmark/dup_dataset/alpha=0.8/6-9-48/08795.txt,54,0.331641
0.8,6,9,48,benchmark/dup_dataset/alpha=0.8/6-9-48/08796.txt,61,0.344638
0.8,6,9,48,benchmark/dup_dataset/alpha=0.8/6-9-48/08797.txt,62,0.360858
0.8,6,9,48,benchmark/dup_dataset/alpha=0.8/6-9-48/08798.txt,51,0.306543
0.8,6,9,48,benchmark/dup_dataset/alpha=0.8/6-9-48/08799.txt,48,0.291142
0.8,6,9,48,benchmark/dup_dataset/alpha=0.8/6-9-48/08800.txt,51,0.299922
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08801.txt,58,0.345301
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08802.txt,57,0.353123
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08803.txt,65,0.368701
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08804.txt,53,0.313637
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08805.txt,59,0.334902
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08806.txt,44,0.270751
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08807.txt,62,0.35836
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08808.txt,47,0.282121
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08809.txt,50,0.304458
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08810.txt,44,0.276433
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08811.txt,46,0.276864
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08812.txt,52,0.314344
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08813.txt,60,0.358
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08814.txt,67,0.392511
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08815.txt,51,0.297631
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08816.txt,58,0.335817
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08817.txt,43,0.264432
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08818.txt,48,0.28421
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08819.txt,51,0.304638
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08820.txt,56,0.328268
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08821.txt,56,0.331187
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08822.txt,51,0.309112
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08823.txt,48,0.296992
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08824.txt,60,0.354858
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08825.txt,41,0.247348
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08826.txt,49,0.286018
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08827.txt,64,0.36586
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08828.txt,57,0.329007
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08829.txt,52,0.323737
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08830.txt,67,0.374742
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08831.txt,41,0.249833
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08832.txt,51,0.313006
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08833.txt,53,0.303398
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08834.txt,57,0.335359
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08835.txt,40,0.246122
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08836.txt,63,0.348108
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08837.txt,50,0.293024
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08838.txt,38,0.235681
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08839.txt,50,0.318244
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08840.txt,59,0.344424
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08841.txt,51,0.287643
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08842.txt,52,0.324739
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08843.txt,61,0.366383
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08844.txt,63,0.406191
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08845.txt,56,0.376158
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08846.txt,66,0.429893
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08847.txt,53,0.371092
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08848.txt,51,0.350972
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08849.txt,58,0.391814
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08850.txt,43,0.316437
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08851.txt,62,0.422055
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08852.txt,62,0.408285
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08853.txt,61,0.404253
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08854.txt,34,0.23144
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08855.txt,53,0.325995
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08856.txt,55,0.328506
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08857.txt,41,0.241727
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08858.txt,53,0.328878
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08859.txt,53,0.363201
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08860.txt,45,0.317094
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08861.txt,58,0.385476
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08862.txt,42,0.296558
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08863.txt,63,0.400031
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08864.txt,53,0.338975
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08865.txt,48,0.295081
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08866.txt,53,0.304495
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08867.txt,34,0.213408
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08868.txt,53,0.308801
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08869.txt,65,0.382568
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08870.txt,64,0.368042
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08871.txt,46,0.261771
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08872.txt,48,0.286174
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08873.txt,61,0.348737
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08874.txt,52,0.304701
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08875.txt,56,0.316763
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08876.txt,59,0.342323
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08877.txt,53,0.327473
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08878.txt,46,0.26933
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08879.txt,41,0.244138
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08880.txt,62,0.356601
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08881.txt,48,0.295388
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08882.txt,54,0.307885
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08883.txt,50,0.29255
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08884.txt,61,0.359975
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08885.txt,50,0.309113
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08886.txt,44,0.281294
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08887.txt,55,0.322549
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08888.txt,48,0.295166
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08889.txt,56,0.327551
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08890.txt,49,0.297305
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08891.txt,59,0.337165
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08892.txt,32,0.206917
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08893.txt,43,0.263066
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08894.txt,41,0.245045
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08895.txt,59,0.330964
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08896.txt,69,0.39695
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08897.txt,58,0.333998
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08898.txt,40,0.253998
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08899.txt,55,0.331775
0.8,6,9,49,benchmark/dup_dataset/alpha=0.8/6-9-49/08900.txt,54,0.315924
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08901.txt,67,0.382351
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08902.txt,59,0.331086
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08903.txt,70,0.400633
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08904.txt,46,0.286929
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08905.txt,52,0.30138
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08906.txt,54,0.319849
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08907.txt,56,0.320639
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08908.txt,58,0.332398
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08909.txt,56,0.33186
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08910.txt,62,0.356185
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08911.txt,52,0.308389
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08912.txt,55,0.311843
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08913.txt,61,0.354259
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08914.txt,67,0.385107
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08915.txt,43,0.274052
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08916.txt,53,0.318549
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08917.txt,43,0.271243
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08918.txt,34,0.218737
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08919.txt,59,0.34489
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08920.txt,43,0.255863
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08921.txt,71,0.400418
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08922.txt,52,0.307751
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08923.txt,58,0.359642
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08924.txt,52,0.292606
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08925.txt,59,0.339849
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08926.txt,54,0.306677
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08927.txt,59,0.361104
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08928.txt,64,0.359741
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08929.txt,52,0.310663
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08930.txt,60,0.34114
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08931.txt,49,0.291602
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08932.txt,81,0.45761
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08933.txt,46,0.272936
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08934.txt,70,0.398925
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08935.txt,58,0.34607
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08936.txt,61,0.361621
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08937.txt,67,0.3927
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08938.txt,71,0.401111
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08939.txt,65,0.363254
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08940.txt,49,0.299819
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08941.txt,58,0.330345
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08942.txt,66,0.442474
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08943.txt,43,0.290562
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08944.txt,52,0.310902
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08945.txt,53,0.310043
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08946.txt,50,0.290062
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08947.txt,62,0.355356
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08948.txt,56,0.320885
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08949.txt,57,0.331805
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08950.txt,59,0.344036
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08951.txt,59,0.341579
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08952.txt,54,0.306093
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08953.txt,42,0.250741
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08954.txt,50,0.28878
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08955.txt,50,0.298688
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08956.txt,52,0.319298
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08957.txt,67,0.371452
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08958.txt,50,0.302701
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08959.txt,55,0.324666
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08960.txt,46,0.282698
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08961.txt,40,0.241313
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08962.txt,60,0.34809
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08963.txt,48,0.298135
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08964.txt,39,0.259345
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08965.txt,64,0.35968
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08966.txt,46,0.269372
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08967.txt,50,0.29707
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08968.txt,51,0.29301
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08969.txt,58,0.329575
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08970.txt,47,0.292432
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08971.txt,60,0.340342
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08972.txt,57,0.328567
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08973.txt,53,0.318789
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08974.txt,77,0.454703
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08975.txt,60,0.353822
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08976.txt,53,0.314243
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08977.txt,62,0.365595
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08978.txt,47,0.291437
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08979.txt,49,0.284365
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08980.txt,52,0.315694
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08981.txt,50,0.309013
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08982.txt,58,0.333509
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08983.txt,64,0.3692
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08984.txt,65,0.378632
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08985.txt,42,0.254806
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08986.txt,52,0.3042
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08987.txt,66,0.400444
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08988.txt,63,0.365112
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08989.txt,49,0.300058
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08990.txt,65,0.372365
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08991.txt,58,0.341346
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08992.txt,48,0.283863
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08993.txt,50,0.29298
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08994.txt,54,0.323036
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08995.txt,68,0.382928
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08996.txt,48,0.296593
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08997.txt,55,0.312309
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08998.txt,53,0.304333
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/08999.txt,54,0.324015
0.8,6,9,50,benchmark/dup_dataset/alpha=0.8/6-9-50/09000.txt,52,0.296624
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09001.txt,55,0.310632
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09002.txt,52,0.313612
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09003.txt,50,0.292505
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09004.txt,62,0.366395
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09005.txt,62,0.363367
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09006.txt,54,0.323794
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09007.txt,48,0.290045
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09008.txt,65,0.368188
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09009.txt,56,0.343104
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09010.txt,44,0.287832
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09011.txt,56,0.33311
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09012.txt,49,0.29855
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09013.txt,64,0.392694
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09014.txt,39,0.277512
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09015.txt,47,0.331004
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09016.txt,59,0.398644
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09017.txt,63,0.431158
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09018.txt,65,0.399294
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09019.txt,66,0.375935
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09020.txt,49,0.30911
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09021.txt,50,0.300443
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09022.txt,61,0.356814
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09023.txt,58,0.381062
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09024.txt,55,0.373768
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09025.txt,62,0.352242
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09026.txt,47,0.306525
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09027.txt,61,0.377371
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09028.txt,64,0.367887
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09029.txt,49,0.289335
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09030.txt,60,0.349748
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09031.txt,60,0.348195
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09032.txt,59,0.348299
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09033.txt,3,0.016779
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09034.txt,53,0.310106
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09035.txt,57,0.33694
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09036.txt,47,0.286237
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09037.txt,49,0.296233
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09038.txt,59,0.351781
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09039.txt,48,0.31227
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09040.txt,71,0.421155
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09041.txt,45,0.256344
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09042.txt,60,0.340695
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09043.txt,68,0.39936
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09044.txt,50,0.301748
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09045.txt,73,0.409574
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09046.txt,39,0.22982
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09047.txt,50,0.296141
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09048.txt,44,0.262733
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09049.txt,52,0.319627
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09050.txt,60,0.348672
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09051.txt,70,0.397991
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09052.txt,67,0.380569
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09053.txt,51,0.308308
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09054.txt,50,0.300833
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09055.txt,56,0.323569
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09056.txt,57,0.341357
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09057.txt,75,0.426389
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09058.txt,52,0.308399
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09059.txt,72,0.417737
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09060.txt,67,0.387428
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09061.txt,68,0.400167
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09062.txt,75,0.411788
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09063.txt,42,0.296037
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09064.txt,61,0.412591
0.8,6,9,51,benchmark/dup_dataset/alpha=0.8/6-9-51/09065.txt,57,0.387325
